Step_Index,Current(A),Voltage(V),Temperature (C)_1,Discharge_Capacity(Ah)
16,0.024270961061120033,3.5087392330169678,52.02509307861328,1.303386121866457
16,-0.0004512229352258146,3.5028915405273438,51.99513244628906,1.3033861321543
16,-0.0004512229352258146,3.5025839805603027,52.114959716796875,1.303386238684845
16,-9.031515219248831e-05,3.5028915405273438,51.80551528930664,1.303386340453036
16,-0.0004512229352258146,3.5025839805603027,51.96517562866211,1.303386439713489
16,-0.0004512229352258146,3.5022761821746826,51.92194366455078,1.303386536983364
16,-0.0002707690582610667,3.5025839805603027,51.98185729980469,1.303386645638655
16,-0.0004512229352258146,3.5025839805603027,51.99513244628906,1.303386746397069
16,-0.0004512229352258146,3.5022761821746826,51.951900482177734,1.303386854187817
16,-0.012361180037260056,3.499814033508301,52.05504608154297,1.303387546845398
16,-1.1519274711608887,3.246518611907959,51.96517562866211,1.30345275384341
16,-1.2836588621139526,3.2102017402648926,51.89198684692383,1.303782757689112
16,-0.9370068907737732,3.281604528427124,51.89198684692383,1.304121563765629
16,-1.3722617626190186,3.1809635162353516,51.87871170043945,1.304408590107881
16,-2.083430528640747,3.0119974613189697,51.99513244628906,1.304832349507901
16,-2.048963785171509,3.0116896629333496,51.89198684692383,1.305415100732213
16,-1.3278700113296509,3.1695759296417236,51.951900482177734,1.305944780761549
16,-2.01106858253479,3.010150671005249,51.99513244628906,1.306358104197542
16,-2.3375096321105957,2.9273605346679688,51.848751068115234,1.306936350147186
16,-2.2788619995117188,2.934131383895874,51.92194366455078,1.307588241022152
16,-1.8030050992965698,3.03938889503479,51.89198684692383,1.308193864101486
16,-1.1694315671920776,3.17911696434021,51.92194366455078,1.308654838368894
16,-1.6570179462432861,3.0673961639404297,52.068328857421875,1.309015632185905
16,-1.5754528045654297,3.082476854324341,51.99513244628906,1.309473983165774
16,-1.7185527086257935,3.0470831394195557,51.92194366455078,1.309859846204323
16,-1.4570749998092651,3.1021742820739746,51.99513244628906,1.310384748050764
16,-1.3361709117889404,3.127411365509033,51.92194366455078,1.310780882977571
16,-1.033188819885254,3.1932742595672607,51.93522644042969,1.311129712782051
16,-0.12983666360378265,3.392401933670044,51.862030029296875,1.311347659372212
16,-0.4568191170692444,3.322230339050293,52.068328857421875,1.311409065244423
16,-0.04646696522831917,3.412714719772339,52.03837585449219,1.311503466049751
16,0.06397081911563873,3.438567638397217,51.93522644042969,1.311512642736029
16,0.06469263136386871,3.4401063919067383,51.93522644042969,1.311512642736029
16,-0.19155189394950867,3.3847076892852783,51.89198684692383,1.311527716218847
16,-0.5096921324729919,3.3142282962799072,51.93522644042969,1.31160750238721
16,-0.19173234701156616,3.383784294128418,51.89198684692383,1.311723880104723
16,0.0650535374879837,3.4407219886779785,51.93522644042969,1.311761292119545
16,0.18758173286914825,3.468729019165039,51.862030029296875,1.311761292119545
16,-0.09464815258979797,3.407482624053955,51.97846221923828,1.311769423907525
16,-0.245146706700325,3.374859094619751,51.93522644042969,1.311809096903693
16,-0.24370306730270386,3.374551296234131,51.93522644042969,1.311877721218019
16,-0.3952843248844147,3.3406965732574463,51.93522644042969,1.311960153644369
16,-0.3965475261211395,3.339773178100586,51.93522644042969,1.312070083985633
16,-0.7080109119415283,3.270216941833496,51.97846221923828,1.31220852332555
16,-1.0362565517425537,3.1957364082336426,51.97846221923828,1.312437697328265
16,-1.5534374713897705,3.076936960220337,51.905269622802734,1.312773689081219
16,-1.950435996055603,2.9818358421325684,52.008419036865234,1.313242948442026
16,-2.119521379470825,2.9381322860717773,51.97846221923828,1.313799043115036
16,-2.0226175785064697,2.9559831619262695,51.97846221923828,1.314378782834114
16,-2.0031285285949707,2.957214117050171,51.905269622802734,1.31493878149793
16,-2.2682151794433594,2.8916590213775635,52.008419036865234,1.315519887150123
16,-2.453721761703491,2.843646764755249,51.97846221923828,1.316173489256795
16,-2.1354012489318848,2.9147417545318604,51.97846221923828,1.316825502350269
16,-2.202169179916382,2.8968911170959473,52.008419036865234,1.317425294296061
16,-1.6322957277297974,3.024923801422119,51.905269622802734,1.317982990604505
16,-0.8191705346107483,3.2065083980560303,51.97846221923828,1.31835622239958
16,-0.7188381552696228,3.228975772857666,51.905269622802734,1.318576134849579
16,-0.20021368563175201,3.3437740802764893,51.93522644042969,1.31872611352321
16,0.4829847514629364,3.4961206912994385,51.97846221923828,1.318761721680178
16,0.35341885685920715,3.4699602127075195,51.97846221923828,1.318761721680178
16,0.31949353218078613,3.4641125202178955,51.93522644042969,1.318761721680178
16,0.19822850823402405,3.438567638397217,51.905269622802734,1.318761721680178
16,0.19858941435813904,3.4401063919067383,51.905269622802734,1.318761721680178
16,0.2825004756450653,3.459496021270752,51.97846221923828,1.318761721680178
16,0.3339298367500305,3.471806764602661,52.05165100097656,1.318761721680178
16,0.30162858963012695,3.465959072113037,51.97846221923828,1.318761721680178
16,0.32256123423576355,3.471498966217041,51.97846221923828,1.318761721680178
16,0.26662054657936096,3.460419178009033,52.08160400390625,1.318761721680178
16,0.3106512725353241,3.471191167831421,51.97846221923828,1.318761721680178
16,0.28069594502449036,3.465343713760376,52.05165100097656,1.318761721680178
16,0.2972976863384247,3.4696524143218994,52.05165100097656,1.318761721680178
16,0.24659015238285065,3.459496021270752,51.97846221923828,1.318761721680178
16,0.2832222878932953,3.468113660812378,51.948509216308594,1.318761721680178
16,0.39492323994636536,3.4936585426330566,51.918556213378906,1.318761721680178
16,0.4871352016925812,3.515202522277832,52.02170181274414,1.318761721680178
16,0.35377976298332214,3.4868874549865723,51.97846221923828,1.318761721680178
16,0.13470874726772308,3.438875436782837,51.97846221923828,1.318761721680178
16,0.13200193643569946,3.4382598400115967,51.97846221923828,1.318761721680178
16,0.16123546659946442,3.445030689239502,52.05165100097656,1.318761721680178
16,0.6982662677764893,3.564753532409668,51.948509216308594,1.318761721680178
16,0.6047911047935486,3.5453639030456543,51.918556213378906,1.318761721680178
16,0.4001564085483551,3.5016605854034424,52.02170181274414,1.318761721680178
16,0.2926059067249298,3.4785778522491455,52.03498840332031,1.318761721680178
16,0.2243943214416504,3.4638047218322754,51.99175262451172,1.318761721680178
16,0.12478377670049667,3.441645383834839,51.888607025146484,1.318761721680178
16,0.042496804147958755,3.4234867095947266,51.961795806884766,1.318761721680178
16,0.008210564032196999,3.416100263595581,51.961795806884766,1.318761721680178
16,0.003338308772072196,3.4148693084716797,51.99175262451172,1.318761721680178
16,-0.0002707690582610667,3.4142537117004395,51.961795806884766,1.31876177155181
16,-0.0004512229352258146,3.413638114929199,52.03498840332031,1.31876187983988
16,-0.0002707690582610667,3.4139459133148193,51.93185043334961,1.318761986386061
16,-0.0004512229352258146,3.413638114929199,51.888607025146484,1.318762086414661
16,-0.0004512229352258146,3.413638114929199,51.99175262451172,1.318762190453815
16,-0.0004512229352258146,3.413638114929199,51.961795806884766,1.318762292741978
16,-0.0004512229352258146,3.413638114929199,52.078224182128906,1.318762401292269
16,-0.0002707690582610667,3.413638114929199,52.00503921508789,1.318762507325085
16,-0.1144980788230896,3.3880932331085205,51.93185043334961,1.318777672083142
16,-0.8980288505554199,3.214202642440796,52.03498840332031,1.318910684649415
16,-1.6689279079437256,3.0378501415252686,52.00503921508789,1.319266172926029
16,-2.2600948810577393,2.8968911170959473,52.108177185058594,1.319818457498274
16,-2.8754425048828125,2.742082357406616,52.00503921508789,1.320532566688785
16,-2.6356194019317627,2.7959423065185547,52.00503921508789,1.321297012660286
16,-2.7792606353759766,2.755932092666626,51.97509002685547,1.322049309995433
16,-2.846750497817993,2.7346959114074707,52.04827880859375,1.322830806439509
16,-1.7596962451934814,2.990145683288574,52.00503921508789,1.323469093136413
16,-1.2820347547531128,3.0963265895843506,51.901893615722656,1.323894858931912
16,-1.1111449003219604,3.1341824531555176,52.078224182128906,1.324230075192962
16,-1.3697353601455688,3.0757060050964355,52.04827880859375,1.324573578390051
16,-0.8853971362113953,3.182810068130493,52.078224182128906,1.324887444725533
16,-1.212199091911316,3.1092529296875,52.15140914916992,1.325183511535075
16,-0.8539981245994568,3.188349962234497,52.00503921508789,1.325470354881591
16,-0.6340248584747314,3.2369778156280518,51.97509002685547,1.32567604551965
16,-0.6416038870811462,3.235438823699951,52.00503921508789,1.325853268940165
16,-0.9684059023857117,3.1624972820281982,52.04827880859375,1.326080953700829
16,-0.34385496377944946,3.3006863594055176,52.01832580566406,1.326256897483429
16,-0.34367451071739197,3.301301956176758,52.121463775634766,1.326353347787364
16,-0.9884362816810608,3.1581883430480957,52.121463775634766,1.326544644053916
16,-1.7656512260437012,2.9818358421325684,52.01832580566406,1.326932578013043
16,-0.8805248737335205,3.17911696434021,51.988380432128906,1.327293957909257
16,-1.414126992225647,3.0587785243988037,52.01832580566406,1.327620843172969
16,-0.6607320308685303,3.226205825805664,52.091514587402344,1.327901420302983
16,-1.4623081684112549,3.0467755794525146,51.988380432128906,1.328210758838234
16,-0.6894241571426392,3.2182037830352783,51.988380432128906,1.328493526596427
16,-0.6953791379928589,3.216972589492798,52.01832580566406,1.328685983093943
16,-0.7015146017074585,3.2157416343688965,52.06156539916992,1.32888015144278
16,0.08526437729597092,3.389631986618042,52.091514587402344,1.328964769861905
16,0.24947741627693176,3.4268722534179688,52.091514587402344,1.328964769861905
16,-0.23359765112400055,3.3213069438934326,51.958438873291016,1.329002420721205
16,-0.14607751369476318,3.340388774871826,51.958438873291016,1.329052833955964
16,0.007308294530957937,3.375166893005371,52.001678466796875,1.329068838299881
16,-0.5605800747871399,3.2502119541168213,52.001678466796875,1.329161475497143
16,0.11467836052179337,3.398865222930908,52.06156539916992,1.329222796615027
16,-0.7173945307731628,3.2154338359832764,51.9417839050293,1.329345203551562
16,-0.052421942353248596,3.3619327545166016,52.001678466796875,1.3294364336075
16,-0.2978392243385315,3.308380603790283,52.06156539916992,1.329491549097219
16,-0.13055847585201263,3.34531307220459,52.001678466796875,1.329546269302665
16,-0.5418128967285156,3.2545206546783447,52.03162384033203,1.329654264290796
16,-0.5448806285858154,3.2532896995544434,51.97172927856445,1.329805487017126
16,-0.2142890840768814,3.325923442840576,52.001678466796875,1.329899460287626
16,-0.13001711666584015,3.3450052738189697,51.97172927856445,1.329944098718064
16,-0.2917037904262543,3.3089962005615234,51.97172927856445,1.330008272675364
16,-0.2904406189918518,3.3096115589141846,51.838645935058594,1.330089057653493
16,0.165385901927948,3.410560369491577,51.898536682128906,1.330121494573749
16,0.03924863412976265,3.383476734161377,52.001678466796875,1.330121494573749
16,-0.6710178852081299,3.226513624191284,52.001678466796875,1.330237885105144
16,0.47829294204711914,3.479808807373047,51.98503494262695,1.330305528991713
16,-2.3402163982391357,2.846724510192871,51.91184616088867,1.330724100762885
16,-1.1773715019226074,3.1098685264587402,51.9417839050293,1.331175523306503
16,-1.4623081684112549,3.044620990753174,51.881900787353516,1.331552089466701
16,-1.2423349618911743,3.0926332473754883,51.9417839050293,1.331922892716159
16,-0.48623308539390564,3.2603683471679688,51.9417839050293,1.332134620365541
16,-1.5424296855926514,3.024000406265259,51.91184616088867,1.33246310172077
16,-0.8633817434310913,3.1751158237457275,51.91184616088867,1.332768545765378
16,-1.4193601608276367,3.0501608848571777,51.80870056152344,1.333114999596515
16,-0.8085237741470337,3.1858878135681152,51.838645935058594,1.333393050059021
16,-0.9086756706237793,3.1634206771850586,51.851951599121094,1.333638388135707
16,-1.0138802528381348,3.1391067504882812,51.9550895690918,1.333910589998318
16,-0.46854862570762634,3.2597527503967285,51.98503494262695,1.33409096274252
16,-0.6547770500183105,3.2191269397735596,51.9550895690918,1.334256547733679
16,-0.01290254108607769,3.360701560974121,51.91184616088867,1.334311009713043
16,-0.7413948774337769,3.200045347213745,51.851951599121094,1.334459375488951
16,-1.0284970998764038,3.135721206665039,51.9550895690918,1.334718116243194
16,-0.10854310542345047,3.3385419845581055,51.91184616088867,1.334829004665899
16,-0.5650914311408997,3.2388243675231934,51.92514419555664,1.334948882306521
16,-0.6601906418800354,3.217280387878418,51.89520263671875,1.335124458897011
16,-1.5193315744400024,3.024923801422119,51.881900787353516,1.335480257565507
16,-0.30650103092193604,3.293915271759033,51.92514419555664,1.335661423098429
16,-0.6814842224121094,3.211432695388794,51.79206466674805,1.335825986247594
16,-0.6854541897773743,3.2102017402648926,51.9550895690918,1.336016128393678
16,-0.6894241571426392,3.208970546722412,51.82200622558594,1.336209295741911
16,-0.8859384655952454,3.1652672290802,51.82200622558594,1.336443396691649
16,-0.8953220844268799,3.1624972820281982,51.92514419555664,1.336691491994908
16,-1.1992064714431763,3.094172239303589,51.89520263671875,1.337008052232436
16,-0.5284593105316162,3.2425177097320557,51.82200622558594,1.337200491114809
16,-0.9207660555839539,3.155726194381714,51.82200622558594,1.337432130632497
16,0.525932788848877,3.4755001068115234,51.82200622558594,1.337491478946471
16,-0.02571476809680462,3.355161666870117,51.865264892578125,1.33749706080936
16,-0.7704479694366455,3.190504312515259,51.89520263671875,1.337670768305242
16,-0.6814842224121094,3.2098939418792725,51.89520263671875,1.337865057845342
16,-0.11918988078832626,3.333617687225342,51.89520263671875,1.337928910328511
16,-1.0589936971664429,3.1258726119995117,51.82200622558594,1.338172191491036
16,-0.4039461314678192,3.2708325386047363,51.865264892578125,1.338319194036242
16,-0.2141086310148239,3.3126893043518066,51.82200622558594,1.338387418566976
16,-0.7771247625350952,3.188349962234497,51.79206466674805,1.338576495283141
16,0.08057257533073425,3.377629041671753,51.89520263671875,1.338614164630199
16,-1.0508732795715332,3.127411365509033,51.865264892578125,1.3388607495612
16,-0.39925432205200195,3.2714481353759766,51.865264892578125,1.338998992318623
16,-0.5865654349327087,3.2298989295959473,51.89520263671875,1.339155430443427
16,-0.3050574064254761,3.2920687198638916,51.865264892578125,1.339250737796274
16,-0.6796796917915344,3.2095861434936523,51.79206466674805,1.339423385961337
16,0.051158588379621506,3.3708579540252686,51.89520263671875,1.33945432102128
16,-0.5759186744689941,3.232668876647949,51.865264892578125,1.33959101956331
16,-0.9563154578208923,3.147724151611328,51.938453674316406,1.339843436978031
16,-0.5865654349327087,3.229283571243286,51.79206466674805,1.34002024662636
16,-0.77910977602005,3.1865034103393555,51.865264892578125,1.34023215097428
16,-0.9777895212173462,3.141568899154663,51.938453674316406,1.340499544704875
16,-0.7957115173339844,3.181886911392212,51.865264892578125,1.340728079762468
16,0.1688145250082016,3.3945562839508057,52.01164245605469,1.340746638948701
16,-0.6834691762924194,3.2071239948272705,51.865264892578125,1.340920114628405
16,0.1688145250082016,3.395171880722046,51.865264892578125,1.340939814244495
16,-1.0438356399536133,3.127103567123413,51.865264892578125,1.341196400527437
16,0.02228596806526184,3.3625481128692627,51.938453674316406,1.341226820827831
16,-1.0438356399536133,3.126795768737793,51.938453674316406,1.341489150983026
16,-0.3010874092578888,3.2911453247070312,51.938453674316406,1.341592385283858
16,-0.020301150158047676,3.3530073165893555,51.938453674316406,1.341603886077924
16,-0.5705050826072693,3.232053518295288,51.90850830078125,1.34175096920128
16,-0.38590073585510254,3.272679090499878,51.98170471191406,1.341862557197617
16,-0.7574552893638611,3.1901965141296387,51.8353157043457,1.342068375760391
16,-0.5759186744689941,3.2298989295959473,51.90850830078125,1.342231136306258
16,-0.3904120922088623,3.2711403369903564,52.08483123779297,1.342343507662551
16,0.08183575421571732,3.375474691390991,51.92182540893555,1.342351541806804
16,-0.46872907876968384,3.2542128562927246,51.80537414550781,1.342471861578958
16,-0.8406445384025574,3.1717302799224854,51.848628997802734,1.342697608058201
16,-0.38247209787368774,3.272679090499878,52.054893493652344,1.342814470041078
16,0.02445141412317753,3.362855911254883,51.95176696777344,1.342821350672945
16,-0.6486415863037109,3.214202642440796,51.87857437133789,1.342993362125904
16,-0.37507349252700806,3.2748334407806396,51.92182540893555,1.343101769674461
16,-0.466022253036499,3.2542128562927246,51.92182540893555,1.343231410500978
16,-0.5585951209068298,3.2335922718048096,51.95176696777344,1.343385147179649
16,-0.19209325313568115,3.3145360946655273,51.891883850097656,1.343443632242171
16,-0.8318023085594177,3.172961473464966,51.92182540893555,1.343668738585008
16,-0.7475303411483765,3.191427707672119,51.81869125366211,1.343877014277531
16,-0.013624357059597969,3.3530073165893555,51.891883850097656,1.34388388440378
16,-0.4662027060985565,3.2535972595214844,51.92182540893555,1.344011504727588
16,-0.014707080088555813,3.351468563079834,51.92182540893555,1.344165760682176
16,-1.294305682182312,3.071704864501953,51.96508026123047,1.344170469040209
16,-1.2946665287017822,3.068934917449951,51.81869125366211,1.344530104093056
16,-0.4741427004337311,3.2508275508880615,51.81869125366211,1.344666491573586
16,-0.9301496744155884,3.1514174938201904,51.81869125366211,1.344673534985471
16,-0.10529493540525436,3.33084774017334,51.92182540893555,1.344926195873878
16,-0.19209325313568115,3.3129971027374268,51.995018005371094,1.344955776980999
16,-0.2796134054660797,3.2945308685302734,51.96508026123047,1.345009522084933
16,-0.36857715249061584,3.2751412391662598,51.891883850097656,1.345087331219214
16,-0.7329135537147522,3.194505453109741,51.891883850097656,1.34519425195664
16,-0.4625936448574066,3.2532896995544434,51.96508026123047,1.345394442732365
16,-0.4627740979194641,3.2532896995544434,51.81869125366211,1.345522968981036
16,-0.37128397822380066,3.273294687271118,51.891883850097656,1.345651880273265
16,-0.8299977779388428,3.1726536750793457,51.891883850097656,1.34575886988461
16,-0.2837638258934021,3.2917609214782715,51.96508026123047,1.345981140489643
16,-0.4638568162918091,3.2529819011688232,51.96508026123047,1.346062178579085
16,-0.6484611630439758,3.212048292160034,51.935142517089844,1.34619286930243
16,-0.7455453276634216,3.1901965141296387,51.8619499206543,1.346374264262068
16,-0.3799457550048828,3.269601345062256,51.935142517089844,1.346577835873508
16,-1.5057976245880127,3.0209226608276367,51.78874969482422,1.346700583934908
16,-1.0588133335113525,3.118485927581787,51.8619499206543,1.347113749836684
16,-0.9776090383529663,3.136029005050659,51.935142517089844,1.347409169604023
16,-0.7957115173339844,3.176039218902588,51.8619499206543,1.347678480178531
16,-1.2919597625732422,3.065857172012329,51.87527084350586,1.347906040587164
16,-0.7217254042625427,3.190504312515259,51.832008361816406,1.348256233810697
16,-1.4215255975723267,3.036003589630127,51.905208587646484,1.348473220227854
16,-0.7450039982795715,3.1846566200256348,51.845333099365234,1.348855888994037
16,-0.8493063449859619,3.162189483642578,51.935142517089844,1.34906580311756
16,-1.3635998964309692,3.047698736190796,51.905208587646484,1.349314643257809
16,-0.5697832703590393,3.2225124835968018,51.905208587646484,1.349674709063593
16,-1.078302264213562,3.1107916831970215,51.948463439941406,1.349849445140094
16,-0.8861189484596252,3.152340888977051,51.832008361816406,1.350146355610608
16,-0.892795741558075,3.15080189704895,52.00833511352539,1.350393002036281
16,-3.0300915241241455,2.653752326965332,51.978397369384766,1.350697462172775
16,-1.0631442070007324,3.10894513130188,51.80207443237305,1.351484722323395
16,-3.7473957538604736,2.4650888442993164,51.91852951049805,1.351883504694437
16,0.5661739706993103,3.4641125202178955,51.80207443237305,1.352793557578483
16,-0.22692085802555084,3.2945308685302734,51.87527084350586,1.35280176493158
16,-0.6459348201751709,3.203123092651367,51.96178436279297,1.352881977939441
16,-0.43336009979248047,3.249596357345581,51.91852951049805,1.353055228866528
16,-1.1789956092834473,3.0852468013763428,51.91852951049805,1.353210985303439
16,-0.9756240248680115,3.129873514175415,51.81539535522461,1.353529678694936
16,-0.5511965155601501,3.223435878753662,51.785457611083984,1.35378393091584
16,0.09591115266084671,3.365933656692505,51.85865783691406,1.353908548912004
16,-0.21573270857334137,3.298839569091797,51.785457611083984,1.353919575057074
16,-0.3144409954547882,3.2779111862182617,52.005043029785156,1.353984871274369
16,-0.624099850654602,3.2095861434936523,51.99171829223633,1.354088163963363
16,-0.4142319858074188,3.255751848220825,51.88859558105469,1.35425071031353
16,-0.7249736189842224,3.187734365463257,51.75551986694336,1.354382741193516
16,-0.622114896774292,3.2098939418792725,52.034976959228516,1.354579046033558
16,-0.8325241208076477,3.1634206771850586,51.871986389160156,1.354763263121452
16,-1.5859191417694092,2.9947621822357178,51.85865783691406,1.355033262226246
16,-1.181341528892517,3.0840156078338623,51.871986389160156,1.355455153081601
16,-1.7439967393875122,2.956906318664551,51.93185043334961,1.355817368202652
16,-2.004030704498291,2.895967721939087,51.97511291503906,1.356322174251546
16,-1.7097104787826538,2.9621384143829346,51.84205627441406,1.356865190685582
16,-2.5526106357574463,2.764241933822632,51.79878616333008,1.357391167800762
16,-2.034888505935669,2.884580373764038,51.84205627441406,1.358073463779415
16,-1.8399982452392578,2.9288992881774902,51.84205627441406,1.358626007723582
16,0.15076914429664612,3.3711657524108887,51.871986389160156,1.359016740811345
16,0.5441586375236511,3.460419178009033,51.94518280029297,1.359016740811345
16,-0.2796134054660797,3.281296730041504,51.871986389160156,1.359035384680207
16,-1.6243557929992676,2.9827592372894287,51.79878616333008,1.359208374596955
16,-2.115551233291626,2.8676528930664062,51.84205627441406,1.359694398598408
16,-1.2260940074920654,3.068627119064331,51.88531494140625,1.360222426271714
16,-2.062858819961548,2.878732681274414,51.94518280029297,1.360632706279901
16,-1.2703052759170532,3.0572397708892822,51.91524887084961,1.361145201180033
16,-1.282576084136963,3.0547773838043213,51.88531494140625,1.361502562537512
16,-0.8184487223625183,3.1581883430480957,51.84205627441406,1.36182307560014
16,-1.2944860458374023,3.0526230335235596,51.88531494140625,1.3620943135303
16,-0.8285541534423828,3.156033992767334,51.91524887084961,1.362413164630005
16,0.036361370235681534,3.3468518257141113,51.91524887084961,1.36257536812736
16,-0.8090651035308838,3.1624972820281982,51.8121223449707,1.362646132744535
16,-0.3397045433521271,3.2656004428863525,51.782188415527344,1.362829474644221
16,-0.33338865637779236,3.2677547931671143,51.73892593383789,1.362923305183353
16,0.15203231573104858,3.374551296234131,51.88531494140625,1.362984649788664
16,0.15419776737689972,3.3767056465148926,51.8121223449707,1.362984649788664
16,0.5380231738090515,3.462265968322754,51.8121223449707,1.362984649788664
16,0.36406564712524414,3.425025701522827,51.92858123779297,1.362984649788664
16,0.3940209746360779,3.4324121475219727,51.8121223449707,1.362984649788664
16,0.8269298672676086,3.529359817504883,51.782188415527344,1.362984649788664
16,0.19895032048225403,3.3914785385131836,51.708984375,1.362984649788664
16,-0.8310804963111877,3.16495943069458,51.782188415527344,1.363075585630281
16,0.014345996081829071,3.3502373695373535,51.89865493774414,1.363215244282334
16,-0.3351931869983673,3.2739102840423584,51.85539245605469,1.363252932595939
16,-0.8198923468589783,3.1664981842041016,51.782188415527344,1.363404201036739
16,-0.43390145897865295,3.2511351108551025,52.04503631591797,1.36358556381623
16,-1.522038459777832,3.0086119174957275,51.85539245605469,1.363840633220271
16,-0.8465995192527771,3.1581883430480957,51.89865493774414,1.364180346475352
16,-1.4623081684112549,3.0206148624420166,51.82545471191406,1.364493862360072
16,-0.5699636936187744,3.2185115814208984,51.97184753417969,1.364786372980708
16,-0.9765263199806213,3.1283347606658936,51.92858123779297,1.36500070432019
16,-0.0731741413474083,3.327770233154297,52.00177001953125,1.365150270629225
16,-0.4671050012111664,3.2419021129608154,52.04503631591797,1.365226128363397
16,-0.46530044078826904,3.2419021129608154,52.00177001953125,1.36535696509664
16,0.10457294434309006,3.3674726486206055,51.97184753417969,1.365422126157081
16,0.0444817952811718,3.355161666870117,51.97184753417969,1.365422126157081
16,-0.2424398958683014,3.292684316635132,51.92858123779297,1.365456057473231
16,-0.14138571918010712,3.3145360946655273,52.00177001953125,1.365509877718418
16,-0.8159223794937134,3.1661903858184814,52.07495880126953,1.365644158414863
16,-0.9209465384483337,3.141876697540283,51.82545471191406,1.365886416351481
16,-0.1455361545085907,3.3126893043518066,51.75225830078125,1.366027492920928
16,-0.8224186897277832,3.16434383392334,52.04503631591797,1.366166667765176
16,-1.2269963026046753,3.0732438564300537,52.04503631591797,1.366458632455554
16,-1.0450987815856934,3.1129462718963623,51.89865493774414,1.366774348771742
16,-0.9570373296737671,3.1320278644561768,51.97184753417969,1.367051342210706
16,-0.7635907530784607,3.1748080253601074,51.97184753417969,1.367287404754835
16,-0.9716540575027466,3.1283347606658936,51.97184753417969,1.367534312510722
16,-0.9815790057182312,3.1258726119995117,52.00177001953125,1.367805826106345
16,-0.2770870327949524,3.281604528427124,52.14814758300781,1.367970631469946
16,-1.3966230154037476,3.032925844192505,51.82545471191406,1.368230304209395
16,-0.5905354619026184,3.211740493774414,52.11821746826172,1.368484485841886
16,-0.5907158851623535,3.212048292160034,51.89865493774414,1.368648558635955
16,-1.212199091911316,3.073859214782715,52.04503631591797,1.368915359849215
16,-1.0191134214401245,3.1163315773010254,52.04503631591797,1.369220712093085
16,-0.8191705346107483,3.1606507301330566,51.94191360473633,1.369472996039382
16,-0.9288864731788635,3.136029005050659,52.04503631591797,1.369716716718706
16,0.0009924082551151514,3.3413119316101074,52.04503631591797,1.369821252080562
16,-0.9213074445724487,3.138491153717041,52.04503631591797,1.369981587571981
16,-0.30235058069229126,3.2751412391662598,52.015106201171875,1.370134324031518
